"id","full_name","age","gender","device_type","ad_position","browsing_history","time_of_day","click","row_id"
5217,"user5217",40,"female","desktop","side","shopping","morning",0,2257
5489,"user5489",40,"male","desktop","bottom","social media","evening",0,2258
1428,"user1428",40,"non-binary","desktop","top","entertaiment","evening",0,2263
3073,"user3073",40,"female","desktop","top","entertaiment","afternoon",0,2265
9149,"user9149",24,"female","mobile","side","entertainment","night",1,2266
1926,"user1926",50,"female","mobile","bottom","entertaiment","night",0,2268
2787,"user2787",32,"female","tablet","bottom","news","evening",0,2269
4956,"user4956",42,"male","mobile","bottom","social media","morning",0,2271
9527,"user9527",44,"male","desktop","bottom","news","afternoon",0,2274
1401,"user1401",34,"female","desktop","top","shopping","morning",0,2275
4969,"user4969",62,"female","tablet","side","news","morning",0,2278
5526,"user5526",20,"female","desktop","side","education","morning",0,2279
1919,"user1919",40,"female","tablet","bottom","entertainment","night",0,2283
2865,"user2865",40,"female","tablet","bottom","entertainment","night",0,2285
8339,"user8339",41,"female","mobile","side","education","morning",0,2287
4230,"user4230",35,"female","tablet","top","education","evening",1,2288
6413,"user6413",40,"female","mobile","top","shopping","night",0,2291
6536,"user6536",60,"male","desktop","side","education","night",0,2292
5116,"user5116",40,"non-binary","desktop","side","entertaiment","evening",0,2294
8277,"user8277",44,"female","desktop","bottom","social media","morning",0,2295
8606,"user8606",28,"male","mobile","side","news","night",0,2297
6979,"user6979",62,"female","desktop","bottom","entertaiment","morning",0,2307
4360,"user4360",26,"non-binary","tablet","top","entertaiment","evening",0,2308
3638,"user3638",45,"non-binary","desktop","top","entertaiment","morning",0,2309
3325,"user3325",40,"male","mobile","bottom","education","morning",1,2311
6519,"user6519",48,"female","desktop","top","news","afternoon",0,2323
3045,"user3045",40,"male","mobile","bottom","entertaiment","afternoon",0,2324
8994,"user8994",34,"female","mobile","bottom","entertainment","morning",1,2325
6063,"user6063",18,"non-binary","desktop","side","entertaiment","morning",0,2334
891,"user891",43,"male","tablet","bottom","social media","morning",0,2335
2457,"user2457",61,"non-binary","mobile","bottom","entertaiment","evening",0,2338
2076,"user2076",18,"female","mobile","bottom","news","morning",0,2339
7120,"user7120",40,"female","desktop","bottom","entertaiment","morning",0,2344
1948,"user1948",57,"male","mobile","top","entertaiment","evening",0,2345
3245,"user3245",40,"male","desktop","side","shopping","afternoon",1,2346
5525,"user5525",39,"female","tablet","bottom","entertaiment","morning",0,2349
2432,"user2432",40,"female","desktop","bottom","entertaiment","evening",0,2350
8522,"user8522",40,"female","desktop","side","shopping","evening",0,2351
2236,"user2236",59,"female","desktop","bottom","entertaiment","evening",0,2355
9013,"user9013",40,"male","desktop","bottom","entertaiment","night",0,2360
4042,"user4042",47,"female","desktop","bottom","news","night",0,2362
7502,"user7502",20,"female","desktop","bottom","entertaiment","morning",0,2363
488,"user488",62,"non-binary","mobile","side","entertaiment","morning",0,2364
8744,"user8744",40,"male","mobile","bottom","shopping","night",0,2368
8924,"user8924",36,"female","tablet","top","entertaiment","afternoon",0,2373
6186,"user6186",48,"non-binary","desktop","side","entertaiment","night",0,2374
5367,"user5367",53,"male","desktop","top","entertainment","morning",0,2375
4643,"user4643",40,"female","desktop","top","entertaiment","night",0,2377
4592,"user4592",40,"male","desktop","bottom","entertaiment","night",0,2379
8491,"user8491",40,"female","mobile","top","entertaiment","morning",0,2380
361,"user361",40,"non-binary","desktop","top","entertaiment","morning",0,2383
1543,"user1543",49,"female","tablet","top","entertaiment","morning",0,2388
2339,"user2339",40,"female","desktop","top","entertaiment","afternoon",0,2393
4483,"user4483",40,"non-binary","desktop","top","news","evening",1,2394
7518,"user7518",40,"non-binary","desktop","bottom","news","evening",1,2403
8862,"user8862",40,"female","mobile","side","entertaiment","afternoon",1,2404
4701,"user4701",34,"female","tablet","top","shopping","morning",0,2406
9337,"user9337",52,"non-binary","desktop","top","education","morning",0,2408
8666,"user8666",57,"male","desktop","side","entertainment","morning",0,2409
7999,"user7999",24,"female","mobile","top","news","afternoon",0,2410
7041,"user7041",40,"female","tablet","bottom","shopping","afternoon",0,2413
9463,"user9463",40,"female","desktop","top","entertainment","morning",0,2414
5436,"user5436",40,"female","desktop","top","entertaiment","afternoon",1,2418
9570,"user9570",40,"female","mobile","side","news","evening",0,2419
9185,"user9185",40,"female","mobile","bottom","shopping","night",0,2422
1587,"user1587",45,"female","desktop","bottom","entertaiment","afternoon",0,2425
7374,"user7374",40,"male","desktop","top","entertainment","morning",0,2427
79,"user79",40,"male","mobile","bottom","entertainment","morning",0,2429
8364,"user8364",40,"non-binary","tablet","bottom","entertaiment","morning",0,2430
6505,"user6505",37,"female","tablet","side","entertaiment","morning",0,2437
5924,"user5924",40,"non-binary","tablet","side","education","morning",0,2438
9376,"user9376",37,"female","desktop","bottom","news","evening",0,2440
1562,"user1562",51,"female","mobile","bottom","news","morning",0,2442
2499,"user2499",50,"female","tablet","bottom","entertaiment","morning",0,2443
9977,"user9977",57,"female","mobile","bottom","social media","morning",0,2447
2228,"user2228",40,"female","desktop","bottom","entertaiment","evening",0,2451
6730,"user6730",64,"female","mobile","bottom","entertaiment","night",0,2453
6116,"user6116",40,"female","mobile","side","education","evening",0,2455
4392,"user4392",40,"female","tablet","top","entertaiment","afternoon",0,2456
4804,"user4804",40,"non-binary","tablet","bottom","entertaiment","afternoon",0,2457
6395,"user6395",40,"non-binary","desktop","bottom","entertaiment","morning",0,2458
8512,"user8512",40,"non-binary","mobile","top","news","morning",0,2460
1791,"user1791",40,"female","tablet","bottom","education","night",0,2467
661,"user661",33,"female","mobile","side","entertaiment","night",0,2468
1360,"user1360",40,"non-binary","desktop","bottom","education","evening",0,2469
8800,"user8800",40,"female","mobile","bottom","entertaiment","evening",0,2475
3081,"user3081",40,"female","desktop","bottom","education","evening",0,2476
7249,"user7249",40,"female","mobile","top","entertaiment","morning",0,2480
6475,"user6475",40,"non-binary","tablet","bottom","entertaiment","evening",0,2481
8454,"user8454",18,"female","tablet","side","entertaiment","morning",0,2482
3951,"user3951",40,"female","desktop","bottom","news","night",0,2485
1207,"user1207",42,"female","mobile","bottom","education","evening",0,2487
5386,"user5386",57,"female","mobile","bottom","education","evening",0,2490
5634,"user5634",39,"male","desktop","top","entertaiment","morning",0,2495
6835,"user6835",49,"female","tablet","side","shopping","afternoon",0,2498
5423,"user5423",40,"male","desktop","bottom","entertaiment","afternoon",0,2500
6015,"user6015",40,"female","desktop","bottom","education","morning",0,2501
5053,"user5053",61,"female","tablet","side","entertainment","morning",1,2505
6466,"user6466",44,"female","tablet","bottom","entertaiment","night",0,2506
6981,"user6981",60,"female","mobile","bottom","entertaiment","morning",0,2518
9239,"user9239",40,"female","desktop","top","entertaiment","afternoon",0,2519
742,"user742",21,"female","mobile","bottom","shopping","morning",0,2520
3355,"user3355",40,"female","tablet","side","entertaiment","morning",0,2524
5862,"user5862",56,"female","desktop","side","news","night",0,2527
929,"user929",24,"female","desktop","top","entertaiment","night",0,2529
4411,"user4411",49,"female","desktop","bottom","entertaiment","morning",0,2532
9573,"user9573",40,"non-binary","tablet","top","news","afternoon",0,2533
7856,"user7856",63,"female","desktop","side","entertaiment","evening",0,2534
1937,"user1937",26,"female","mobile","side","entertaiment","morning",0,2536
1520,"user1520",40,"female","desktop","top","entertainment","morning",0,2537
2917,"user2917",40,"male","desktop","top","shopping","morning",0,2541
7172,"user7172",40,"female","tablet","bottom","entertaiment","morning",0,2542
8710,"user8710",18,"female","tablet","top","entertaiment","night",0,2543
1817,"user1817",22,"non-binary","desktop","bottom","entertaiment","night",0,2546
1871,"user1871",40,"female","desktop","top","entertaiment","night",0,2547
1348,"user1348",60,"female","desktop","bottom","entertaiment","afternoon",0,2549
2094,"user2094",40,"female","desktop","bottom","news","night",0,2553
2788,"user2788",26,"female","desktop","bottom","social media","night",0,2554
5805,"user5805",29,"non-binary","tablet","bottom","entertaiment","morning",0,2556
3072,"user3072",32,"non-binary","mobile","bottom","entertaiment","night",0,2558
8120,"user8120",34,"female","mobile","side","entertaiment","evening",0,2559
1515,"user1515",44,"male","desktop","bottom","entertaiment","morning",0,2562
8921,"user8921",18,"female","desktop","top","entertainment","night",0,2564
6328,"user6328",40,"female","mobile","side","entertaiment","morning",0,2565
6437,"user6437",40,"non-binary","mobile","side","entertainment","night",0,2566
4290,"user4290",40,"female","tablet","side","shopping","afternoon",0,2567
3481,"user3481",22,"female","mobile","top","entertaiment","evening",0,2573
8056,"user8056",25,"female","mobile","top","entertaiment","afternoon",0,2574
2392,"user2392",62,"female","tablet","side","news","morning",0,2579
922,"user922",48,"female","desktop","bottom","entertaiment","evening",0,2586
5280,"user5280",40,"female","desktop","side","entertaiment","afternoon",0,2588
3271,"user3271",23,"male","desktop","top","entertainment","afternoon",0,2591
676,"user676",38,"non-binary","desktop","bottom","education","morning",0,2593
8837,"user8837",40,"female","desktop","bottom","social media","morning",0,2599
732,"user732",40,"female","desktop","bottom","social media","morning",0,2600
7742,"user7742",40,"male","desktop","top","entertainment","morning",0,2603
4824,"user4824",61,"female","mobile","bottom","entertaiment","morning",0,2607
9064,"user9064",41,"female","mobile","top","entertainment","night",1,2609
5235,"user5235",24,"non-binary","mobile","top","entertaiment","afternoon",0,2612
3364,"user3364",40,"female","desktop","bottom","social media","morning",0,2613
1254,"user1254",32,"female","desktop","bottom","entertaiment","morning",0,2615
5495,"user5495",40,"male","mobile","bottom","news","afternoon",1,2616
2767,"user2767",40,"female","desktop","bottom","entertaiment","night",0,2620
51,"user51",64,"female","tablet","top","entertaiment","night",0,2624
4229,"user4229",23,"male","mobile","side","education","afternoon",0,2626
5851,"user5851",60,"female","mobile","bottom","education","afternoon",0,2633
449,"user449",25,"female","tablet","side","education","morning",0,2635
2735,"user2735",30,"male","mobile","bottom","entertaiment","evening",0,2636
2782,"user2782",58,"female","tablet","bottom","entertaiment","morning",0,2638
2290,"user2290",41,"female","tablet","top","entertaiment","evening",1,2645
7006,"user7006",41,"female","desktop","top","entertaiment","afternoon",0,2648
1754,"user1754",25,"female","desktop","bottom","shopping","morning",0,2654
5513,"user5513",40,"female","tablet","side","education","evening",0,2655
1722,"user1722",36,"female","mobile","bottom","education","morning",0,2656
3386,"user3386",62,"female","desktop","top","entertaiment","morning",0,2657
5895,"user5895",40,"non-binary","desktop","side","entertaiment","morning",0,2660
9107,"user9107",62,"female","mobile","bottom","entertaiment","morning",0,2662
7336,"user7336",40,"female","desktop","top","education","night",0,2663
7970,"user7970",40,"female","desktop","bottom","social media","morning",0,2667
6865,"user6865",38,"non-binary","desktop","bottom","entertainment","afternoon",0,2669
7080,"user7080",31,"male","desktop","bottom","entertaiment","evening",0,2672
6733,"user6733",42,"non-binary","tablet","side","entertaiment","afternoon",0,2674
8484,"user8484",53,"female","desktop","side","news","afternoon",0,2675
5189,"user5189",40,"female","desktop","bottom","education","morning",0,2679
3250,"user3250",61,"non-binary","desktop","top","education","morning",0,2681
359,"user359",40,"male","desktop","bottom","entertaiment","evening",0,2683
2463,"user2463",45,"female","mobile","side","social media","evening",0,2684
9954,"user9954",56,"male","desktop","side","entertainment","morning",0,2685
9442,"user9442",40,"female","mobile","bottom","entertaiment","morning",0,2686
6788,"user6788",18,"female","mobile","bottom","entertaiment","night",0,2694
1548,"user1548",38,"female","mobile","top","news","afternoon",0,2696
6866,"user6866",52,"non-binary","desktop","top","social media","evening",0,2697
